,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
13140,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Jowar,10746,9558
13141,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Maize,9266,18816
13142,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Moong(Green Gram),10640,7352
13143,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Other Cereals & Millets,268,191
13144,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Other Kharif pulses,2563,487
13145,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Ragi,936,1554
13146,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Rice,22370,89429
13147,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Sesamum,3775,1883
13148,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Sunflower,869,606
13149,Tamil Nadu,VIRUDHUNAGAR,2000,Kharif     ,Urad,7064,3970
13150,Tamil Nadu,VIRUDHUNAGAR,2000,Rabi       ,Gram,34,17
13151,Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Banana,459,15764
13152,Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Coriander,2154,396
13153,Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Dry chillies,2612,1674
13154,Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Onion,851,5924
13155,Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Sannhamp,1021,744
13156,Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Sugarcane,3475,361441
13157,Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Sweet potato,7,85
13158,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Arhar/Tur,1016,660
13159,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Bajra,6420,8760
13160,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Cotton(lint),21257,28670
13161,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Groundnut,5760,7350
13162,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Jowar,7007,5630
13163,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Moong(Green Gram),7165,4310
13164,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Ragi,666,1630
13165,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Rice,29388,92270
13166,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Sesamum,3259,1700
13167,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Sunflower,1089,720
13168,Tamil Nadu,VIRUDHUNAGAR,2001,Kharif     ,Urad,5659,4210
13169,Tamil Nadu,VIRUDHUNAGAR,2001,Whole Year ,Sugarcane,3825,383200
13170,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Arhar/Tur,824,449
13171,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Bajra,6258,8040
13172,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Castor seed,23,5
13173,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Cotton(lint),17934,18312
13174,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Groundnut,7069,3031
13175,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Horse-gram,47,12
13176,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Jowar,6264,3869
13177,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Korra,13,5
13178,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Maize,8899,18011
13179,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Moong(Green Gram),9931,6598
13180,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Other Kharif pulses,1066,190
13181,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Ragi,558,1049
13182,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Rice,31607,86662
13183,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Samai,32,23
13184,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Sesamum,1551,538
13185,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Small millets,1314,681
13186,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Sunflower,820,413
13187,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Urad,6312,2518
13188,Tamil Nadu,VIRUDHUNAGAR,2002,Kharif     ,Varagu,113,126
13189,Tamil Nadu,VIRUDHUNAGAR,2002,Rabi       ,Gram,120,60
13190,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Ash Gourd,2,0
13191,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Banana,934,34514
13192,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Ber,14,0
13193,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Bhindi,157,1170
13194,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Bitter Gourd,34,0
13195,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Bottle Gourd,3,0
13196,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Brinjal,231,1761
13197,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Cashewnut,34,10
13198,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Citrus Fruit,263,292
13199,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Coconut ,8511,64900
13200,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Coriander,3869,724
13201,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Cucumber,27,0
13202,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Drum Stick,21,0
13203,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Dry chillies,5144,3435
13204,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Grapes,1,15
13205,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Jack Fruit,49,555
13206,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Lab-Lab,8,0
13207,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Mango,1493,14647
13208,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Onion,1312,9542
13209,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Orange,1,2
13210,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Other Citrus Fruit,61,0
13211,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Other Fresh Fruits,255,0
13212,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Other Vegetables,114,0
13213,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Papaya,16,0
13214,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Pome Fruit,914,4782
13215,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Pome Granet,12,0
13216,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Pump Kin,4,0
13217,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Ribed Guard,14,0
13218,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Snak Guard,2,0
13219,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Sugarcane,3580,328780
13220,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Sweet potato,70,956
13221,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Tapioca,23,727
13222,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Tomato,277,3412
13223,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Turmeric,1,4
13224,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Water Melon,1,0
13225,Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Yam,36,0
13226,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Arhar/Tur,500,306
13227,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Bajra,4849,5331
13228,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Castor seed,21,4
13229,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Cotton(lint),17883,13734
13230,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Groundnut,8557,4161
13231,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Horse-gram,74,20
13232,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Jowar,7996,6695
13233,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Korra,22,9
13234,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Maize,8429,17077
13235,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Moong(Green Gram),11917,5894
13236,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Other Kharif pulses,1537,269
13237,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Ragi,500,983
13238,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Rice,24139,43976
13239,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Sesamum,3661,981
13240,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Small millets,1357,656
13241,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Sunflower,700,294
13242,Tamil Nadu,VIRUDHUNAGAR,2003,Kharif     ,Urad,5426,2218
13243,Tamil Nadu,VIRUDHUNAGAR,2003,Rabi       ,Gram,146,73
13244,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Arecanut,1,910330
13245,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Ash Gourd,4,0
13246,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Banana,760,26885
13247,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Ber,4,0
13248,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Bhindi,127,890
13249,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Bitter Gourd,17,0
13250,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Bottle Gourd,10,0
13251,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Brinjal,199,2225
13252,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Cardamom,279,24
13253,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Cashewnut,66,23
13254,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Citrus Fruit,274,286
13255,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Coconut ,8574,64100
13256,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Coriander,5077,1076
13257,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Cucumber,12,0
13258,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Drum Stick,22,0
13259,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Dry chillies,5872,3129
13260,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Jack Fruit,25,242
13261,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Lab-Lab,10,0
13262,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Mango,1607,11809
13263,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Onion,1201,6859
13264,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Orange,2,4
13265,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Other Citrus Fruit,112,0
13266,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Other Fresh Fruits,354,0
13267,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Other Vegetables,78,0
13268,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Papaya,26,0
13269,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Pome Fruit,831,5835
13270,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Pome Granet,4,0
13271,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Pump Kin,2,0
13272,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Ribed Guard,17,0
13273,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Snak Guard,4,0
13274,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Sugarcane,2871,291919
13275,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Sweet potato,64,927
13276,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Tapioca,30,1011
13277,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Tomato,190,1928
13278,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Water Melon,2,0
13279,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Yam,165,0
13280,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Arhar/Tur,381,254
13281,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Bajra,5585,6718
13282,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Castor seed,67,14
13283,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Cotton(lint),17439,16648
13284,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Groundnut,7487,8558
13285,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Horse-gram,329,98
13286,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Jowar,11596,7388
13287,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Maize,8236,16693
13288,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Moong(Green Gram),9917,6007
13289,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Other Kharif pulses,1177,206
13290,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Ragi,414,781
13291,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Rice,29713,86992
13292,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Sesamum,3783,1228
13293,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Small millets,1475,771
13294,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Sunflower,584,346
13295,Tamil Nadu,VIRUDHUNAGAR,2004,Kharif     ,Urad,5455,3582
13296,Tamil Nadu,VIRUDHUNAGAR,2004,Rabi       ,Gram,128,64
13297,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Arecanut,1,1
13298,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Banana,510,21663
13299,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Cardamom,279,24
13300,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Cashewnut,72,26
13301,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Coconut ,8478,63900
13302,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Coriander,3137,1974
13303,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Dry chillies,3595,2726
13304,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Onion,1179,6322
13305,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Sugarcane,2194,218450
13306,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Sweet potato,46,696
13307,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Tapioca,9,371
13308,Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Turmeric,2,11
13309,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Arhar/Tur,697,376
13310,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Bajra,6246,9186
13311,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Castor seed,46,10
13312,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Cotton(lint),13867,15753
13313,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Groundnut,9383,12176
13314,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Horse-gram,93,34
13315,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Jowar,9819,6754
13316,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Maize,11186,910330
13317,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Moong(Green Gram),11393,3109
13318,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Other Kharif pulses,1181,240
13319,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Ragi,385,677
13320,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Rice,30776,98482
13321,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Sesamum,2706,848
13322,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Small millets,884,482
13323,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Sunflower,493,400
13324,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Urad,6996,2919
13325,Tamil Nadu,VIRUDHUNAGAR,2005,Rabi       ,Gram,150,75
13326,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Arecanut,1,1
13327,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Banana,791,38842
13328,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Cardamom,279,24
13329,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Cashewnut,82,31
13330,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Coconut ,8500,687
13331,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Coriander,4715,1804
13332,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Dry chillies,2132,1799
13333,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Onion,1153,4925
13334,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Sugarcane,3209,371525
13335,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Sweet potato,49,1022
13336,Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Tapioca,7,267
13337,Tamil Nadu,VIRUDHUNAGAR,2006,Kharif     ,Rice,32735,158214
13338,Tamil Nadu,VIRUDHUNAGAR,2006,Kharif     ,Small millets,1993,1090
